timestamp,price,amount
1516960800,10545.1702,6244.5938201
1516968000,10570.9131,5144.4874137
1516975200,11032.8068,7008.4718465
1516982400,11147.6036,6371.47609816
1516989600,10932.9757,2363.57661318
1516996800,10899.3874,1386.74357932
1517004000,11130,2213.85071582
1517011200,10952.3358,3122.1806668
1517018400,11006.0737,5084.02356572
1517025600,11256,5225.714272
1517032800,11234.253,3494.56628718
1517040000,11263.9789,2358.10766316
1517047200,10990.578,3457.570997
1517054400,11076,2451.059823
1517061600,11478.3789,4872.6685666
1517068800,11445.0299,3682.0312092
1517076000,11513.3912,1966.37217672
1517083200,11560.3009,2958.40058124
1517090400,11462,1988.28321246
1517097600,11485.9999,2317.416582
1517104800,11590.0001,3164.32091676
1517112000,11874,5769.85340032
1517119200,11946.5756,4699.31866984
1517126400,11932.121,4062.87815684
1517133600,11989.3871,2906.92125694
1517140800,11832.112,4600.5998091
1517148000,11753.0001,3116.17846196
1517155200,11807.9506,1669.82158386
1517162400,11860,1017.58254662
1517169600,11925.4401,1462.53067428
1517176800,11839.4773,2389.7438989
1517184000,11522.8888,3267.03743776
1517191200,11574.174,3265.38910924
1517198400,11574.0001,2475.25708954
1517205600,11324.6856,3222.565845
1517212800,11396,2928.68219202
1517220000,11249.973,2766.18764138
1517227200,11333.197,2302.59316136
1517234400,11389.9999,2735.54169856
1517241600,11392.2037,2029.61135816
1517248800,11260.0004,2057.94858198
1517256000,11330.4385,1356.01784396
1517263200,11265.025,2004.01078814
1517270400,10943.2629,2711.95396134
1517277600,10989.0001,3365.18436844
1517284800,11047.9418,2151.930037
1517292000,11100.8836,2094.06535432
1517299200,10968.0001,3131.49704288
1517306400,11028.8013,3638.58125196
1517313600,10589.2819,8284.06227578
1517320800,10334.4359,8096.66922748
1517328000,10251,5309.384793
1517335200,10385.3094,12170.519745
1517342400,10319.5499,5072.54620272
1517349600,10211.9999,4235.81399402
1517356800,9974.5999,10020.34824918
1517364000,10074.2356,5331.59333404
1517371200,10059.3828,4176.05886658
1517378400,10286.6326,4897.28298058
1517385600,10169.0642,3127.30975012
1517392800,10294.1532,4280.71718868
1517400000,10144.1287,3507.39681466
1517407200,10028.9021,5235.00808512
1517414400,10041.01,4609.16224886
1517421600,10087.0574,2866.77664798
1517428800,10100.4601,1851.09859584
1517436000,10289.9799,1924.71632882
1517443200,10246.0806,2590.84582292
1517443200,10246.0806,2590.84582292
1517450400,10068.3594,4195.21411226
1517457600,10245.7901,4169.76399558
1517464800,10101.4399,5691.12423276
1517472000,9603.4948,8037.00407208
1517479200,9600.0851,9198.28985574
1517486400,9322.7706,9517.80364864
